Timestamp,Redemption Count,Sales Count,Date,Year,Month,Hour,Minute,Day_of_Week_Num,Day_of_Week,Is_Weekend,Is_Off_Season,Net_Queue_Change
2015-05-14 19:30:00,70,7,2015-05-14,2015,5,19,30,3,Thursday,0,0,-63
2015-05-14 19:45:00,0,20,2015-05-14,2015,5,19,45,3,Thursday,0,0,20
2015-05-14 20:00:00,0,20,2015-05-14,2015,5,20,0,3,Thursday,0,0,20
2015-05-14 20:15:00,0,14,2015-05-14,2015,5,20,15,3,Thursday,0,0,14
2015-05-14 20:30:00,39,15,2015-05-14,2015,5,20,30,3,Thursday,0,0,-24
2015-05-14 21:00:00,0,42,2015-05-14,2015,5,21,0,3,Thursday,0,0,42
2015-05-14 21:30:00,5,63,2015-05-14,2015,5,21,30,3,Thursday,0,0,58
2015-05-14 21:45:00,1,0,2015-05-14,2015,5,21,45,3,Thursday,0,0,-1
2015-05-14 22:30:00,0,3,2015-05-14,2015,5,22,30,3,Thursday,0,0,3
2015-05-14 22:45:00,3,0,2015-05-14,2015,5,22,45,3,Thursday,0,0,-3
2015-05-14 23:00:00,0,1,2015-05-14,2015,5,23,0,3,Thursday,0,0,1
2015-05-14 23:15:00,0,3,2015-05-14,2015,5,23,15,3,Thursday,0,0,3
2015-05-15 07:30:00,0,5,2015-05-15,2015,5,7,30,4,Friday,0,0,5
2015-05-15 07:45:00,12,19,2015-05-15,2015,5,7,45,4,Friday,0,0,7
2015-05-15 08:00:00,0,5,2015-05-15,2015,5,8,0,4,Friday,0,0,5
2015-05-15 08:15:00,4,5,2015-05-15,2015,5,8,15,4,Friday,0,0,1
2015-05-15 08:30:00,0,12,2015-05-15,2015,5,8,30,4,Friday,0,0,12
2015-05-15 08:45:00,0,10,2015-05-15,2015,5,8,45,4,Friday,0,0,10
2015-05-15 09:00:00,8,9,2015-05-15,2015,5,9,0,4,Friday,0,0,1
2015-05-15 09:15:00,7,4,2015-05-15,2015,5,9,15,4,Friday,0,0,-3
2015-05-15 09:30:00,12,34,2015-05-15,2015,5,9,30,4,Friday,0,0,22
2015-05-15 09:45:00,11,25,2015-05-15,2015,5,9,45,4,Friday,0,0,14
2015-05-15 10:00:00,10,3,2015-05-15,2015,5,10,0,4,Friday,0,0,-7
2015-05-15 10:15:00,15,10,2015-05-15,2015,5,10,15,4,Friday,0,0,-5
2015-05-15 10:30:00,0,26,2015-05-15,2015,5,10,30,4,Friday,0,0,26
2015-05-15 10:45:00,26,34,2015-05-15,2015,5,10,45,4,Friday,0,0,8
2015-05-15 11:00:00,28,18,2015-05-15,2015,5,11,0,4,Friday,0,0,-10
2015-05-15 11:15:00,28,16,2015-05-15,2015,5,11,15,4,Friday,0,0,-12
2015-05-15 11:30:00,0,111,2015-05-15,2015,5,11,30,4,Friday,0,0,111
2015-05-15 11:45:00,36,66,2015-05-15,2015,5,11,45,4,Friday,0,0,30
2015-05-15 12:00:00,0,20,2015-05-15,2015,5,12,0,4,Friday,0,0,20
2015-05-15 12:15:00,47,42,2015-05-15,2015,5,12,15,4,Friday,0,0,-5
2015-05-15 12:30:00,20,50,2015-05-15,2015,5,12,30,4,Friday,0,0,30
2015-05-15 12:45:00,52,59,2015-05-15,2015,5,12,45,4,Friday,0,0,7
2015-05-15 13:00:00,19,7,2015-05-15,2015,5,13,0,4,Friday,0,0,-12
2015-05-15 13:15:00,26,24,2015-05-15,2015,5,13,15,4,Friday,0,0,-2
2015-05-15 13:30:00,0,37,2015-05-15,2015,5,13,30,4,Friday,0,0,37
2015-05-15 13:45:00,40,14,2015-05-15,2015,5,13,45,4,Friday,0,0,-26
2015-05-15 14:00:00,18,6,2015-05-15,2015,5,14,0,4,Friday,0,0,-12
2015-05-15 14:15:00,1,17,2015-05-15,2015,5,14,15,4,Friday,0,0,16
2015-05-15 14:30:00,6,18,2015-05-15,2015,5,14,30,4,Friday,0,0,12
2015-05-15 14:45:00,18,32,2015-05-15,2015,5,14,45,4,Friday,0,0,14
2015-05-15 15:00:00,6,12,2015-05-15,2015,5,15,0,4,Friday,0,0,6
2015-05-15 15:15:00,34,8,2015-05-15,2015,5,15,15,4,Friday,0,0,-26
2015-05-15 15:30:00,7,9,2015-05-15,2015,5,15,30,4,Friday,0,0,2
2015-05-15 15:45:00,2,13,2015-05-15,2015,5,15,45,4,Friday,0,0,11
2015-05-15 16:00:00,2,12,2015-05-15,2015,5,16,0,4,Friday,0,0,10
2015-05-15 16:15:00,2,18,2015-05-15,2015,5,16,15,4,Friday,0,0,16
2015-05-15 16:30:00,0,5,2015-05-15,2015,5,16,30,4,Friday,0,0,5
2015-05-15 16:45:00,0,47,2015-05-15,2015,5,16,45,4,Friday,0,0,47
2015-05-15 17:00:00,0,26,2015-05-15,2015,5,17,0,4,Friday,0,0,26
2015-05-15 17:15:00,41,3,2015-05-15,2015,5,17,15,4,Friday,0,0,-38
2015-05-15 17:30:00,0,30,2015-05-15,2015,5,17,30,4,Friday,0,0,30
2015-05-15 17:45:00,10,2,2015-05-15,2015,5,17,45,4,Friday,0,0,-8
2015-05-15 18:00:00,0,4,2015-05-15,2015,5,18,0,4,Friday,0,0,4
2015-05-15 18:15:00,0,18,2015-05-15,2015,5,18,15,4,Friday,0,0,18
2015-05-15 18:30:00,0,9,2015-05-15,2015,5,18,30,4,Friday,0,0,9
2015-05-15 18:45:00,0,3,2015-05-15,2015,5,18,45,4,Friday,0,0,3
2015-05-15 19:00:00,0,12,2015-05-15,2015,5,19,0,4,Friday,0,0,12
2015-05-15 19:30:00,0,7,2015-05-15,2015,5,19,30,4,Friday,0,0,7
2015-05-15 19:45:00,8,45,2015-05-15,2015,5,19,45,4,Friday,0,0,37
2015-05-15 20:00:00,19,8,2015-05-15,2015,5,20,0,4,Friday,0,0,-11
2015-05-15 20:15:00,9,21,2015-05-15,2015,5,20,15,4,Friday,0,0,12
2015-05-15 20:30:00,0,7,2015-05-15,2015,5,20,30,4,Friday,0,0,7
2015-05-15 20:45:00,0,2,2015-05-15,2015,5,20,45,4,Friday,0,0,2
2015-05-15 21:00:00,0,3,2015-05-15,2015,5,21,0,4,Friday,0,0,3
2015-05-15 21:15:00,0,14,2015-05-15,2015,5,21,15,4,Friday,0,0,14
2015-05-15 21:30:00,48,4,2015-05-15,2015,5,21,30,4,Friday,0,0,-44
2015-05-15 21:45:00,0,72,2015-05-15,2015,5,21,45,4,Friday,0,0,72
2015-05-15 22:00:00,0,4,2015-05-15,2015,5,22,0,4,Friday,0,0,4
2015-05-15 22:30:00,0,1,2015-05-15,2015,5,22,30,4,Friday,0,0,1
2015-05-15 22:45:00,3,0,2015-05-15,2015,5,22,45,4,Friday,0,0,-3
2015-05-15 23:00:00,0,1,2015-05-15,2015,5,23,0,4,Friday,0,0,1
2015-05-15 23:15:00,0,4,2015-05-15,2015,5,23,15,4,Friday,0,0,4
2015-05-16 07:30:00,0,3,2015-05-16,2015,5,7,30,5,Saturday,1,0,3
2015-05-16 07:45:00,0,25,2015-05-16,2015,5,7,45,5,Saturday,1,0,25
2015-05-16 08:00:00,0,15,2015-05-16,2015,5,8,0,5,Saturday,1,0,15
2015-05-16 08:15:00,2,23,2015-05-16,2015,5,8,15,5,Saturday,1,0,21
2015-05-16 08:30:00,39,9,2015-05-16,2015,5,8,30,5,Saturday,1,0,-30
2015-05-16 08:45:00,13,16,2015-05-16,2015,5,8,45,5,Saturday,1,0,3
2015-05-16 09:00:00,17,73,2015-05-16,2015,5,9,0,5,Saturday,1,0,56
2015-05-16 09:15:00,0,77,2015-05-16,2015,5,9,15,5,Saturday,1,0,77
2015-05-16 09:30:00,14,53,2015-05-16,2015,5,9,30,5,Saturday,1,0,39
2015-05-16 09:45:00,68,102,2015-05-16,2015,5,9,45,5,Saturday,1,0,34
2015-05-16 10:00:00,224,131,2015-05-16,2015,5,10,0,5,Saturday,1,0,-93
2015-05-16 10:15:00,147,147,2015-05-16,2015,5,10,15,5,Saturday,1,0,0
2015-05-16 10:30:00,60,203,2015-05-16,2015,5,10,30,5,Saturday,1,0,143
2015-05-16 10:45:00,161,238,2015-05-16,2015,5,10,45,5,Saturday,1,0,77
2015-05-16 11:00:00,160,225,2015-05-16,2015,5,11,0,5,Saturday,1,0,65
2015-05-16 11:15:00,288,286,2015-05-16,2015,5,11,15,5,Saturday,1,0,-2
2015-05-16 11:30:00,138,329,2015-05-16,2015,5,11,30,5,Saturday,1,0,191
2015-05-16 11:45:00,122,251,2015-05-16,2015,5,11,45,5,Saturday,1,0,129
2015-05-16 12:00:00,261,152,2015-05-16,2015,5,12,0,5,Saturday,1,0,-109
2015-05-16 12:15:00,349,121,2015-05-16,2015,5,12,15,5,Saturday,1,0,-228
2015-05-16 12:30:00,144,249,2015-05-16,2015,5,12,30,5,Saturday,1,0,105
2015-05-16 12:45:00,125,188,2015-05-16,2015,5,12,45,5,Saturday,1,0,63
2015-05-16 13:00:00,136,227,2015-05-16,2015,5,13,0,5,Saturday,1,0,91
2015-05-16 13:15:00,200,287,2015-05-16,2015,5,13,15,5,Saturday,1,0,87
2015-05-16 13:30:00,41,260,2015-05-16,2015,5,13,30,5,Saturday,1,0,219
2015-05-16 13:45:00,179,259,2015-05-16,2015,5,13,45,5,Saturday,1,0,80
2015-05-16 14:00:00,200,253,2015-05-16,2015,5,14,0,5,Saturday,1,0,53
2015-05-16 14:15:00,184,276,2015-05-16,2015,5,14,15,5,Saturday,1,0,92
2015-05-16 14:30:00,187,324,2015-05-16,2015,5,14,30,5,Saturday,1,0,137
2015-05-16 14:45:00,165,270,2015-05-16,2015,5,14,45,5,Saturday,1,0,105
2015-05-16 15:00:00,241,281,2015-05-16,2015,5,15,0,5,Saturday,1,0,40
2015-05-16 15:15:00,0,210,2015-05-16,2015,5,15,15,5,Saturday,1,0,210
2015-05-16 15:30:00,0,230,2015-05-16,2015,5,15,30,5,Saturday,1,0,230
2015-05-16 15:45:00,197,177,2015-05-16,2015,5,15,45,5,Saturday,1,0,-20
2015-05-16 16:00:00,159,239,2015-05-16,2015,5,16,0,5,Saturday,1,0,80
2015-05-16 16:15:00,188,206,2015-05-16,2015,5,16,15,5,Saturday,1,0,18
2015-05-16 16:30:00,223,148,2015-05-16,2015,5,16,30,5,Saturday,1,0,-75
2015-05-16 16:45:00,278,57,2015-05-16,2015,5,16,45,5,Saturday,1,0,-221
2015-05-16 17:00:00,0,93,2015-05-16,2015,5,17,0,5,Saturday,1,0,93
2015-05-16 17:15:00,183,120,2015-05-16,2015,5,17,15,5,Saturday,1,0,-63
2015-05-16 17:30:00,76,110,2015-05-16,2015,5,17,30,5,Saturday,1,0,34
2015-05-16 17:45:00,17,66,2015-05-16,2015,5,17,45,5,Saturday,1,0,49
2015-05-16 18:00:00,2,89,2015-05-16,2015,5,18,0,5,Saturday,1,0,87
2015-05-16 18:15:00,98,36,2015-05-16,2015,5,18,15,5,Saturday,1,0,-62
2015-05-16 18:30:00,30,43,2015-05-16,2015,5,18,30,5,Saturday,1,0,13
2015-05-16 18:45:00,25,45,2015-05-16,2015,5,18,45,5,Saturday,1,0,20
2015-05-16 19:00:00,45,57,2015-05-16,2015,5,19,0,5,Saturday,1,0,12
2015-05-16 19:15:00,53,60,2015-05-16,2015,5,19,15,5,Saturday,1,0,7
2015-05-16 19:30:00,261,48,2015-05-16,2015,5,19,30,5,Saturday,1,0,-213
2015-05-16 19:45:00,85,68,2015-05-16,2015,5,19,45,5,Saturday,1,0,-17
2015-05-16 20:00:00,19,47,2015-05-16,2015,5,20,0,5,Saturday,1,0,28
2015-05-16 20:15:00,8,10,2015-05-16,2015,5,20,15,5,Saturday,1,0,2
2015-05-16 20:30:00,65,14,2015-05-16,2015,5,20,30,5,Saturday,1,0,-51
2015-05-16 20:45:00,345,12,2015-05-16,2015,5,20,45,5,Saturday,1,0,-333
2015-05-16 21:00:00,66,40,2015-05-16,2015,5,21,0,5,Saturday,1,0,-26
2015-05-16 21:15:00,238,15,2015-05-16,2015,5,21,15,5,Saturday,1,0,-223
2015-05-16 21:30:00,262,3,2015-05-16,2015,5,21,30,5,Saturday,1,0,-259
2015-05-16 21:45:00,60,23,2015-05-16,2015,5,21,45,5,Saturday,1,0,-37
2015-05-16 22:00:00,25,6,2015-05-16,2015,5,22,0,5,Saturday,1,0,-19
2015-05-16 22:15:00,22,2,2015-05-16,2015,5,22,15,5,Saturday,1,0,-20
2015-05-16 22:30:00,44,0,2015-05-16,2015,5,22,30,5,Saturday,1,0,-44
2015-05-16 22:45:00,7,1,2015-05-16,2015,5,22,45,5,Saturday,1,0,-6
2015-05-16 23:00:00,9,9,2015-05-16,2015,5,23,0,5,Saturday,1,0,0
2015-05-16 23:15:00,3,3,2015-05-16,2015,5,23,15,5,Saturday,1,0,0
2015-05-17 07:45:00,0,28,2015-05-17,2015,5,7,45,6,Sunday,1,0,28
2015-05-17 08:00:00,8,18,2015-05-17,2015,5,8,0,6,Sunday,1,0,10
2015-05-17 08:15:00,0,19,2015-05-17,2015,5,8,15,6,Sunday,1,0,19
2015-05-17 08:45:00,21,33,2015-05-17,2015,5,8,45,6,Sunday,1,0,12
2015-05-17 09:00:00,32,35,2015-05-17,2015,5,9,0,6,Sunday,1,0,3
2015-05-17 09:15:00,2,28,2015-05-17,2015,5,9,15,6,Sunday,1,0,26
2015-05-17 09:30:00,36,83,2015-05-17,2015,5,9,30,6,Sunday,1,0,47
2015-05-17 09:45:00,53,141,2015-05-17,2015,5,9,45,6,Sunday,1,0,88
2015-05-17 10:00:00,69,184,2015-05-17,2015,5,10,0,6,Sunday,1,0,115
2015-05-17 10:15:00,119,179,2015-05-17,2015,5,10,15,6,Sunday,1,0,60
2015-05-17 10:30:00,119,276,2015-05-17,2015,5,10,30,6,Sunday,1,0,157
2015-05-17 10:45:00,49,203,2015-05-17,2015,5,10,45,6,Sunday,1,0,154
2015-05-17 11:00:00,106,226,2015-05-17,2015,5,11,0,6,Sunday,1,0,120
2015-05-17 11:15:00,203,201,2015-05-17,2015,5,11,15,6,Sunday,1,0,-2
2015-05-17 11:30:00,146,266,2015-05-17,2015,5,11,30,6,Sunday,1,0,120
2015-05-17 11:45:00,129,131,2015-05-17,2015,5,11,45,6,Sunday,1,0,2
2015-05-17 12:00:00,32,216,2015-05-17,2015,5,12,0,6,Sunday,1,0,184
2015-05-17 12:15:00,115,307,2015-05-17,2015,5,12,15,6,Sunday,1,0,192
2015-05-17 12:30:00,208,332,2015-05-17,2015,5,12,30,6,Sunday,1,0,124
2015-05-17 12:45:00,141,269,2015-05-17,2015,5,12,45,6,Sunday,1,0,128
2015-05-17 13:00:00,121,374,2015-05-17,2015,5,13,0,6,Sunday,1,0,253
2015-05-17 13:15:00,0,381,2015-05-17,2015,5,13,15,6,Sunday,1,0,381
2015-05-17 13:30:00,0,249,2015-05-17,2015,5,13,30,6,Sunday,1,0,249
2015-05-17 13:45:00,0,281,2015-05-17,2015,5,13,45,6,Sunday,1,0,281
2015-05-17 14:00:00,0,336,2015-05-17,2015,5,14,0,6,Sunday,1,0,336
2015-05-17 14:15:00,117,260,2015-05-17,2015,5,14,15,6,Sunday,1,0,143
2015-05-17 14:30:00,215,232,2015-05-17,2015,5,14,30,6,Sunday,1,0,17
2015-05-17 14:45:00,248,229,2015-05-17,2015,5,14,45,6,Sunday,1,0,-19
2015-05-17 15:00:00,117,226,2015-05-17,2015,5,15,0,6,Sunday,1,0,109
2015-05-17 15:15:00,0,230,2015-05-17,2015,5,15,15,6,Sunday,1,0,230
2015-05-17 15:30:00,197,170,2015-05-17,2015,5,15,30,6,Sunday,1,0,-27
2015-05-17 15:45:00,354,188,2015-05-17,2015,5,15,45,6,Sunday,1,0,-166
2015-05-17 16:00:00,327,155,2015-05-17,2015,5,16,0,6,Sunday,1,0,-172
2015-05-17 16:15:00,0,162,2015-05-17,2015,5,16,15,6,Sunday,1,0,162
2015-05-17 16:30:00,0,173,2015-05-17,2015,5,16,30,6,Sunday,1,0,173
2015-05-17 16:45:00,0,189,2015-05-17,2015,5,16,45,6,Sunday,1,0,189
2015-05-17 17:00:00,0,262,2015-05-17,2015,5,17,0,6,Sunday,1,0,262
2015-05-17 17:15:00,0,153,2015-05-17,2015,5,17,15,6,Sunday,1,0,153
2015-05-17 17:30:00,0,94,2015-05-17,2015,5,17,30,6,Sunday,1,0,94
2015-05-17 17:45:00,0,101,2015-05-17,2015,5,17,45,6,Sunday,1,0,101
2015-05-17 18:00:00,0,108,2015-05-17,2015,5,18,0,6,Sunday,1,0,108
2015-05-17 18:15:00,0,56,2015-05-17,2015,5,18,15,6,Sunday,1,0,56
2015-05-17 18:30:00,0,81,2015-05-17,2015,5,18,30,6,Sunday,1,0,81
2015-05-17 18:45:00,22,91,2015-05-17,2015,5,18,45,6,Sunday,1,0,69
2015-05-17 19:00:00,0,56,2015-05-17,2015,5,19,0,6,Sunday,1,0,56
2015-05-17 19:15:00,0,77,2015-05-17,2015,5,19,15,6,Sunday,1,0,77
2015-05-17 19:30:00,27,0,2015-05-17,2015,5,19,30,6,Sunday,1,0,-27
2015-05-17 20:00:00,0,30,2015-05-17,2015,5,20,0,6,Sunday,1,0,30
2015-05-17 20:15:00,0,12,2015-05-17,2015,5,20,15,6,Sunday,1,0,12
2015-05-17 20:30:00,0,6,2015-05-17,2015,5,20,30,6,Sunday,1,0,6
2015-05-17 20:45:00,290,14,2015-05-17,2015,5,20,45,6,Sunday,1,0,-276
2015-05-17 21:00:00,340,11,2015-05-17,2015,5,21,0,6,Sunday,1,0,-329
2015-05-17 21:15:00,151,9,2015-05-17,2015,5,21,15,6,Sunday,1,0,-142
2015-05-17 21:30:00,367,9,2015-05-17,2015,5,21,30,6,Sunday,1,0,-358
2015-05-17 21:45:00,60,10,2015-05-17,2015,5,21,45,6,Sunday,1,0,-50
2015-05-17 22:00:00,349,15,2015-05-17,2015,5,22,0,6,Sunday,1,0,-334
2015-05-17 22:15:00,487,35,2015-05-17,2015,5,22,15,6,Sunday,1,0,-452
2015-05-17 22:30:00,575,5,2015-05-17,2015,5,22,30,6,Sunday,1,0,-570
2015-05-17 22:45:00,712,0,2015-05-17,2015,5,22,45,6,Sunday,1,0,-712
2015-05-17 23:00:00,425,0,2015-05-17,2015,5,23,0,6,Sunday,1,0,-425
2015-05-17 23:15:00,0,4,2015-05-17,2015,5,23,15,6,Sunday,1,0,4
2015-05-18 00:30:00,4,0,2015-05-18,2015,5,0,30,0,Monday,0,0,-4
2015-05-18 07:30:00,8,8,2015-05-18,2015,5,7,30,0,Monday,0,0,0
2015-05-18 07:45:00,7,8,2015-05-18,2015,5,7,45,0,Monday,0,0,1
2015-05-18 08:00:00,51,50,2015-05-18,2015,5,8,0,0,Monday,0,0,-1
2015-05-18 08:15:00,1,3,2015-05-18,2015,5,8,15,0,Monday,0,0,2
2015-05-18 08:30:00,14,26,2015-05-18,2015,5,8,30,0,Monday,0,0,12
2015-05-18 08:45:00,20,43,2015-05-18,2015,5,8,45,0,Monday,0,0,23
2015-05-18 09:00:00,31,49,2015-05-18,2015,5,9,0,0,Monday,0,0,18
2015-05-18 09:15:00,51,50,2015-05-18,2015,5,9,15,0,Monday,0,0,-1
2015-05-18 09:30:00,99,114,2015-05-18,2015,5,9,30,0,Monday,0,0,15
2015-05-18 09:45:00,98,143,2015-05-18,2015,5,9,45,0,Monday,0,0,45
2015-05-18 10:00:00,32,145,2015-05-18,2015,5,10,0,0,Monday,0,0,113
2015-05-18 10:15:00,264,154,2015-05-18,2015,5,10,15,0,Monday,0,0,-110
2015-05-18 10:30:00,181,219,2015-05-18,2015,5,10,30,0,Monday,0,0,38
2015-05-18 10:45:00,178,233,2015-05-18,2015,5,10,45,0,Monday,0,0,55
2015-05-18 11:00:00,47,234,2015-05-18,2015,5,11,0,0,Monday,0,0,187
2015-05-18 11:15:00,164,206,2015-05-18,2015,5,11,15,0,Monday,0,0,42
2015-05-18 11:30:00,392,179,2015-05-18,2015,5,11,30,0,Monday,0,0,-213
2015-05-18 11:45:00,278,311,2015-05-18,2015,5,11,45,0,Monday,0,0,33
2015-05-18 12:00:00,284,351,2015-05-18,2015,5,12,0,0,Monday,0,0,67
2015-05-18 12:15:00,64,372,2015-05-18,2015,5,12,15,0,Monday,0,0,308
2015-05-18 12:30:00,345,1277,2015-05-18,2015,5,12,30,0,Monday,0,0,932
2015-05-18 12:45:00,199,267,2015-05-18,2015,5,12,45,0,Monday,0,0,68
2015-05-18 13:00:00,0,298,2015-05-18,2015,5,13,0,0,Monday,0,0,298
2015-05-18 13:15:00,203,264,2015-05-18,2015,5,13,15,0,Monday,0,0,61
2015-05-18 13:30:00,199,217,2015-05-18,2015,5,13,30,0,Monday,0,0,18
2015-05-18 13:45:00,63,222,2015-05-18,2015,5,13,45,0,Monday,0,0,159
2015-05-18 14:00:00,0,259,2015-05-18,2015,5,14,0,0,Monday,0,0,259
2015-05-18 14:15:00,0,218,2015-05-18,2015,5,14,15,0,Monday,0,0,218
2015-05-18 14:30:00,163,245,2015-05-18,2015,5,14,30,0,Monday,0,0,82
2015-05-18 14:45:00,17,175,2015-05-18,2015,5,14,45,0,Monday,0,0,158
2015-05-18 15:00:00,0,210,2015-05-18,2015,5,15,0,0,Monday,0,0,210
2015-05-18 15:15:00,0,208,2015-05-18,2015,5,15,15,0,Monday,0,0,208
2015-05-18 15:30:00,5,227,2015-05-18,2015,5,15,30,0,Monday,0,0,222
2015-05-18 15:45:00,0,224,2015-05-18,2015,5,15,45,0,Monday,0,0,224
2015-05-18 16:00:00,47,249,2015-05-18,2015,5,16,0,0,Monday,0,0,202
2015-05-18 16:15:00,53,219,2015-05-18,2015,5,16,15,0,Monday,0,0,166
2015-05-18 16:30:00,0,236,2015-05-18,2015,5,16,30,0,Monday,0,0,236
2015-05-18 16:45:00,0,208,2015-05-18,2015,5,16,45,0,Monday,0,0,208
2015-05-18 17:00:00,0,182,2015-05-18,2015,5,17,0,0,Monday,0,0,182
2015-05-18 17:15:00,0,168,2015-05-18,2015,5,17,15,0,Monday,0,0,168
2015-05-18 17:30:00,0,125,2015-05-18,2015,5,17,30,0,Monday,0,0,125
2015-05-18 17:45:00,0,148,2015-05-18,2015,5,17,45,0,Monday,0,0,148
2015-05-18 18:00:00,0,109,2015-05-18,2015,5,18,0,0,Monday,0,0,109
2015-05-18 18:15:00,0,140,2015-05-18,2015,5,18,15,0,Monday,0,0,140
2015-05-18 18:30:00,0,44,2015-05-18,2015,5,18,30,0,Monday,0,0,44
2015-05-18 18:45:00,0,26,2015-05-18,2015,5,18,45,0,Monday,0,0,26
2015-05-18 19:00:00,0,8,2015-05-18,2015,5,19,0,0,Monday,0,0,8
2015-05-18 19:15:00,47,0,2015-05-18,2015,5,19,15,0,Monday,0,0,-47
2015-05-18 19:30:00,65,0,2015-05-18,2015,5,19,30,0,Monday,0,0,-65
2015-05-18 19:45:00,117,0,2015-05-18,2015,5,19,45,0,Monday,0,0,-117
2015-05-18 20:00:00,0,18,2015-05-18,2015,5,20,0,0,Monday,0,0,18
2015-05-18 20:15:00,282,28,2015-05-18,2015,5,20,15,0,Monday,0,0,-254
2015-05-18 20:30:00,13,4,2015-05-18,2015,5,20,30,0,Monday,0,0,-9
2015-05-18 20:45:00,320,22,2015-05-18,2015,5,20,45,0,Monday,0,0,-298
2015-05-18 21:00:00,447,13,2015-05-18,2015,5,21,0,0,Monday,0,0,-434
2015-05-18 21:15:00,431,36,2015-05-18,2015,5,21,15,0,Monday,0,0,-395
2015-05-18 21:30:00,511,15,2015-05-18,2015,5,21,30,0,Monday,0,0,-496
2015-05-18 21:45:00,60,8,2015-05-18,2015,5,21,45,0,Monday,0,0,-52
2015-05-18 22:00:00,8,14,2015-05-18,2015,5,22,0,0,Monday,0,0,6
2015-05-18 22:15:00,641,1,2015-05-18,2015,5,22,15,0,Monday,0,0,-640
2015-05-18 22:30:00,305,0,2015-05-18,2015,5,22,30,0,Monday,0,0,-305
2015-05-18 22:45:00,34,10,2015-05-18,2015,5,22,45,0,Monday,0,0,-24
2015-05-18 23:00:00,407,4,2015-05-18,2015,5,23,0,0,Monday,0,0,-403
2015-05-19 07:30:00,1,2,2015-05-19,2015,5,7,30,1,Tuesday,0,0,1
2015-05-19 07:45:00,7,18,2015-05-19,2015,5,7,45,1,Tuesday,0,0,11
2015-05-19 08:00:00,9,9,2015-05-19,2015,5,8,0,1,Tuesday,0,0,0
2015-05-19 08:15:00,18,14,2015-05-19,2015,5,8,15,1,Tuesday,0,0,-4
2015-05-19 08:30:00,15,15,2015-05-19,2015,5,8,30,1,Tuesday,0,0,0
2015-05-19 08:45:00,54,14,2015-05-19,2015,5,8,45,1,Tuesday,0,0,-40
2015-05-19 09:00:00,71,13,2015-05-19,2015,5,9,0,1,Tuesday,0,0,-58
2015-05-19 09:15:00,114,10,2015-05-19,2015,5,9,15,1,Tuesday,0,0,-104
2015-05-19 09:30:00,53,21,2015-05-19,2015,5,9,30,1,Tuesday,0,0,-32
2015-05-19 09:45:00,66,21,2015-05-19,2015,5,9,45,1,Tuesday,0,0,-45
2015-05-19 10:00:00,26,28,2015-05-19,2015,5,10,0,1,Tuesday,0,0,2
2015-05-19 10:15:00,30,42,2015-05-19,2015,5,10,15,1,Tuesday,0,0,12
2015-05-19 10:30:00,43,43,2015-05-19,2015,5,10,30,1,Tuesday,0,0,0
2015-05-19 10:45:00,22,26,2015-05-19,2015,5,10,45,1,Tuesday,0,0,4
2015-05-19 11:00:00,5,42,2015-05-19,2015,5,11,0,1,Tuesday,0,0,37
2015-05-19 11:15:00,88,31,2015-05-19,2015,5,11,15,1,Tuesday,0,0,-57
2015-05-19 11:30:00,106,48,2015-05-19,2015,5,11,30,1,Tuesday,0,0,-58
2015-05-19 11:45:00,15,35,2015-05-19,2015,5,11,45,1,Tuesday,0,0,20
2015-05-19 12:00:00,7,77,2015-05-19,2015,5,12,0,1,Tuesday,0,0,70
2015-05-19 12:15:00,0,50,2015-05-19,2015,5,12,15,1,Tuesday,0,0,50
2015-05-19 12:30:00,0,84,2015-05-19,2015,5,12,30,1,Tuesday,0,0,84
2015-05-19 12:45:00,76,58,2015-05-19,2015,5,12,45,1,Tuesday,0,0,-18
2015-05-19 13:00:00,129,79,2015-05-19,2015,5,13,0,1,Tuesday,0,0,-50
2015-05-19 13:15:00,175,62,2015-05-19,2015,5,13,15,1,Tuesday,0,0,-113
2015-05-19 13:30:00,142,72,2015-05-19,2015,5,13,30,1,Tuesday,0,0,-70
2015-05-19 13:45:00,61,67,2015-05-19,2015,5,13,45,1,Tuesday,0,0,6
2015-05-19 14:00:00,35,55,2015-05-19,2015,5,14,0,1,Tuesday,0,0,20
2015-05-19 14:15:00,0,62,2015-05-19,2015,5,14,15,1,Tuesday,0,0,62
2015-05-19 14:30:00,0,23,2015-05-19,2015,5,14,30,1,Tuesday,0,0,23
2015-05-19 14:45:00,91,52,2015-05-19,2015,5,14,45,1,Tuesday,0,0,-39
2015-05-19 15:00:00,115,30,2015-05-19,2015,5,15,0,1,Tuesday,0,0,-85
2015-05-19 15:15:00,26,31,2015-05-19,2015,5,15,15,1,Tuesday,0,0,5
2015-05-19 15:30:00,4,16,2015-05-19,2015,5,15,30,1,Tuesday,0,0,12
2015-05-19 15:45:00,30,47,2015-05-19,2015,5,15,45,1,Tuesday,0,0,17
2015-05-19 16:00:00,4,33,2015-05-19,2015,5,16,0,1,Tuesday,0,0,29
2015-05-19 16:15:00,0,34,2015-05-19,2015,5,16,15,1,Tuesday,0,0,34
2015-05-19 16:30:00,0,3017,2015-05-19,2015,5,16,30,1,Tuesday,0,0,3017
2015-05-19 16:45:00,0,21,2015-05-19,2015,5,16,45,1,Tuesday,0,0,21
2015-05-19 17:00:00,0,37,2015-05-19,2015,5,17,0,1,Tuesday,0,0,37
